obesitycat,EN_0.1,-0.00994363166202373,3500642,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Barnesiellaceae]; g__; s__,Lean
obesitycat,EN_0.1,-0.00951200231411817,178746,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,Lean
obesitycat,EN_0.1,-0.00430203418939893,354574,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Bilophila; s__,Lean
obesitycat,EN_0.1,-0.00195867398354068,592616,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__; s__,Lean
obesitycat,EN_0.1,-0.0181924621820662,196736,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,Lean
obesitycat,EN_0.1,-0.114097140887326,199212,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,Lean
obesitycat,EN_0.1,-0.0265120626101977,199534,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__,Lean
obesitycat,EN_0.1,-0.000604837855983262,178064,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__,Lean
obesitycat,EN_0.1,-0.0011407878406984,258717,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__,Lean
obesitycat,EN_0.1,-0.00335262237068118,196210,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,Lean
obesitycat,EN_0.1,-0.040174730122045,322560,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__SMB53; s__,Lean
obesitycat,EN_0.1,-0.000235123934540371,191355,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__; s__,Lean
obesitycat,EN_0.1,-0.0137405666526558,4456702,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__,Lean
obesitycat,EN_0.1,-0.017523237942513,336063,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,Lean
obesitycat,EN_0.1,-0.00111316411486751,772282,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__,Lean
obesitycat,EN_0.1,-0.117462278386433,4453609,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__,Lean
obesitycat,EN_0.1,-0.000485987463068937,187180,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,Lean
obesitycat,EN_0.1,-0.00393117398584249,331411,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,Lean
